"Fiscal Year","Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","MORT-30-AMI Achievement Threshold","MORT-30-AMI Benchmark","MORT-30-AMI Baseline Rate","MORT-30-AMI Performance Rate","MORT-30-AMI Achievement Points","MORT-30-AMI Improvement Points","MORT-30-AMI Measure Score","MORT-30-COPD Achievement Threshold","MORT-30-COPD Benchmark","MORT-30-COPD Baseline Rate","MORT-30-COPD Performance Rate","MORT-30-COPD Achievement Points","MORT-30-COPD Improvement Points","MORT-30-COPD Measure Score","MORT-30-HF Achievement Threshold","MORT-30-HF Benchmark","MORT-30-HF Baseline Rate","MORT-30-HF Performance Rate","MORT-30-HF Achievement Points","MORT-30-HF Improvement Points","MORT-30-HF Measure Score","MORT-30-PN Achievement Threshold","MORT-30-PN Benchmark","MORT-30-PN Baseline Rate","MORT-30-PN Performance Rate","MORT-30-PN Achievement Points","MORT-30-PN Improvement Points","MORT-30-PN Measure Score","COMP-HIP-KNEE Achievement Threshold","COMP-HIP-KNEE Benchmark","COMP-HIP-KNEE Baseline Rate","COMP-HIP-KNEE Performance Rate","COMP-HIP-KNEE Achievement Points","COMP-HIP-KNEE Improvement Points","COMP-HIP-KNEE Measure Score"
"2021","420101",COASTAL CAROLINA HOSPITAL,"1000 MEDICAL CENTER DRIVE",HARDEEVILLE,SC,"29927",Jasper,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.912130","0.927483","3 out of 10","5 out of 9","5 out of 10","0.883803","0.906144","0.878252","0.876945","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.821478","0.810029","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","420102",PRISMA HEALTH  PATEWOOD HOSPITAL,"175 PATEWOOD DRIVE",GREENVILLE,SC,"29615",Greenville,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664",Not Available,Not Available,Not Available,Not Available,Not Available,"0.883803","0.906144",Not Available,Not Available,Not Available,Not Available,Not Available,"0.836122","0.870506",Not Available,Not Available,Not Available,Not Available,Not Available,"0.031157","0.022418","0.026103","0.018512","10 out of 10","9 out of 9","10 out of 10"
"2021","420103",PELHAM MEDICAL CENTER,"250 WESTMORELAND ROAD",GREER,SC,"29651",Greenville,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.924502","0.922351","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.872465","0.903899","9 out of 10","9 out of 9","9 out of 10","0.836122","0.870506","0.882677","0.855017","5 out of 10","0 out of 9","5 out of 10","0.031157","0.022418","0.029249","0.022764","9 out of 10","9 out of 9","9 out of 10"
"2021","420104",MOUNT PLEASANT HOSPITAL,"3510 HIGHWAY 17 NORTH SUITE 140",MOUNT PLEASANT,SC,"29466",Charleston,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.930356","0.908193","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.884490","0.874179","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.847695","0.854669","5 out of 10","3 out of 9","5 out of 10","0.031157","0.022418",Not Available,"0.015746","10 out of 10",Not Available,"10 out of 10"
"2021","420105",MCLEOD LORIS  HOSPITAL,"3655 MITCHELL STREET",LORIS,SC,"29569",Horry,"0.860355","0.879714","0.868154","0.873353","7 out of 10","4 out of 9","7 out of 10","0.923253","0.938664","0.921796","0.909388","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.874766","0.887445","2 out of 10","4 out of 9","4 out of 10","0.836122","0.870506","0.823977","0.854423","5 out of 10","6 out of 9","6 out of 10","0.031157","0.022418","0.026127","0.027576","4 out of 10","0 out of 9","4 out of 10"
"2021","420106",PRISMA HEALTH BAPTIST PARKRIDGE,"400 PALMETTO HEALTH PARKWAY",COLUMBIA,SC,"29212",Lexington,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664",Not Available,"0.908873","0 out of 10",Not Available,"0 out of 10","0.883803","0.906144",Not Available,"0.873988","0 out of 10",Not Available,"0 out of 10","0.836122","0.870506","0.851510","0.863740","8 out of 10","6 out of 9","8 out of 10","0.031157","0.022418",Not Available,"0.027814","4 out of 10",Not Available,"4 out of 10"
"2021","420107",MCLEOD HEALTH CHERAW,"711 CHESTERFIELD HIGHWAY",CHERAW,SC,"29520",Chesterfield,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664",Not Available,"0.919242","0 out of 10",Not Available,"0 out of 10","0.883803","0.906144",Not Available,"0.858902","0 out of 10",Not Available,"0 out of 10","0.836122","0.870506",Not Available,"0.819758","0 out of 10",Not Available,"0 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","420109",MCLEOD HEALTH CLARENDON,"10 EAST HOSPITAL STREET",MANNING,SC,"29102",Clarendon,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664",Not Available,"0.907677","0 out of 10",Not Available,"0 out of 10","0.883803","0.906144",Not Available,"0.880331","0 out of 10",Not Available,"0 out of 10","0.836122","0.870506",Not Available,"0.863039","8 out of 10",Not Available,"8 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","430005",PRAIRIE LAKES HOSPITAL,"401 9TH AVENUE NW  POST OFFICE BOX 1210",WATERTOWN,SD,"57201",Codington,"0.860355","0.879714","0.851891","0.883543","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.911708","0.914001","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.870513","0.890939","3 out of 10","5 out of 9","5 out of 10","0.836122","0.870506","0.831380","0.848856","4 out of 10","4 out of 9","4 out of 10","0.031157","0.022418","0.041373","0.021969","10 out of 10","9 out of 9","10 out of 10"
"2021","430012",AVERA SACRED HEART HOSPITAL,"501 SUMMIT ST",YANKTON,SD,"57078",Yankton,"0.860355","0.879714","0.858697","0.876033","8 out of 10","8 out of 9","8 out of 10","0.923253","0.938664","0.930719","0.902419","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.859327","0.886493","2 out of 10","5 out of 9","5 out of 10","0.836122","0.870506","0.826808","0.850439","4 out of 10","5 out of 9","5 out of 10","0.031157","0.022418","0.030164","0.016608","10 out of 10","9 out of 9","10 out of 10"
"2021","430013",AVERA QUEEN OF PEACE,"525 N FOSTER",MITCHELL,SD,"57301",Davison,"0.860355","0.879714","0.860826",Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.930436","0.934208","7 out of 10","4 out of 9","7 out of 10","0.883803","0.906144","0.882213","0.867615","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.857805","0.847908","4 out of 10","0 out of 9","4 out of 10","0.031157","0.022418","0.030890","0.020249","10 out of 10","9 out of 9","10 out of 10"
"2021","430014",AVERA ST LUKES,"305 S STATE ST  POST OFFICE BOX 4450",ABERDEEN,SD,"57401",Brown,"0.860355","0.879714","0.864818","0.885575","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.921785","0.916505","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.891684","0.877149","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.854276","0.855254","6 out of 10","0 out of 9","6 out of 10","0.031157","0.022418","0.038645","0.027146","5 out of 10","7 out of 9","7 out of 10"
"2021","430015",AVERA ST MARY'S HOSPITAL,"801 E SIOUX",PIERRE,SD,"57501",Hughes,"0.860355","0.879714","0.845676",Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.921458","0.885035","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.884337","0.890336","3 out of 10","2 out of 9","3 out of 10","0.836122","0.870506","0.846080","0.836926","1 out of 10","0 out of 9","1 out of 10","0.031157","0.022418","0.044552","0.020820","10 out of 10","9 out of 9","10 out of 10"
"2021","430016",AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,"1325 S CLIFF AVE  POST OFFICE BOX 5045",SIOUX FALLS,SD,"57117",Minnehaha,"0.860355","0.879714","0.844044","0.882918","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.926982","0.921578","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.872816","0.893654","4 out of 10","6 out of 9","6 out of 10","0.836122","0.870506","0.855787","0.858642","6 out of 10","1 out of 9","6 out of 10","0.031157","0.022418","0.030112","0.023252","9 out of 10","8 out of 9","9 out of 10"
"2021","430027",SANFORD USD MEDICAL CENTER,"1305 W 18TH ST  POST OFFICE BOX 5039",SIOUX FALLS,SD,"57117",Minnehaha,"0.860355","0.879714","0.880134","0.873899","7 out of 10","0 out of 9","7 out of 10","0.923253","0.938664","0.910973","0.898021","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.861316","0.845385","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.832920","0.858240","6 out of 10","6 out of 9","6 out of 10","0.031157","0.022418","0.032035","0.020984","10 out of 10","9 out of 9","10 out of 10"
"2021","430048",REGIONAL HEALTH SPEARFISH HOSPITAL,"1440 N MAIN ST",SPEARFISH,SD,"57783",Lawrence,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.909347","0.906327","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.846866","0.886060","1 out of 10","6 out of 9","6 out of 10","0.836122","0.870506","0.821924","0.843738","2 out of 10","4 out of 9","4 out of 10","0.031157","0.022418","0.030516","0.029464","2 out of 10","1 out of 9","2 out of 10"
"2021","430077",REGIONAL HEALTH RAPID CITY HOSPITAL,"353 FAIRMONT BLVD  POST OFFICE BOX 6000",RAPID CITY,SD,"57701",Pennington,"0.860355","0.879714","0.873343","0.856676","0 out of 10","0 out of 9","0 out of 10","0.923253","0.938664","0.915782","0.918219","0 out of 10","1 out of 9","1 out of 10","0.883803","0.906144","0.883619","0.863179","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.857514","0.828024","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.043289","0.032399","0 out of 10","5 out of 9","5 out of 10"
"2021","430095",AVERA HEART HOSPITAL OF SOUTH DAKOTA,"4500 W 69TH ST",SIOUX FALLS,SD,"57108",Lincoln,"0.860355","0.879714","0.880957","0.884349","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664",Not Available,Not Available,Not Available,Not Available,Not Available,"0.883803","0.906144","0.884076","0.891951","4 out of 10","3 out of 9","4 out of 10","0.836122","0.870506",Not Available,Not Available,Not Available,Not Available,Not Available,"0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","430097",SANFORD ABERDEEN MEDICAL CENTER,"2905 3RD AVE SE",ABERDEEN,SD,"57402",Brown,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.921857","0.919087","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.889143","0.888471","2 out of 10","0 out of 9","2 out of 10","0.836122","0.870506","0.854916","0.870321","9 out of 10","9 out of 9","9 out of 10","0.031157","0.022418","0.030780","0.032105","0 out of 10","0 out of 9","0 out of 10"
"2021","440002",JACKSON-MADISON COUNTY GENERAL HOSPITAL,"620 SKYLINE DRIVE",JACKSON,TN,"38301",Madison,"0.860355","0.879714","0.878333","0.874860","7 out of 10","0 out of 9","7 out of 10","0.923253","0.938664","0.930822","0.876344","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.884206","0.867346","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.812356","0.793932","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.027655","0.028192","4 out of 10","0 out of 9","4 out of 10"
"2021","440006",TRISTAR SKYLINE MEDICAL CENTER,"3441 DICKERSON PIKE",NASHVILLE,TN,"37207",Davidson,"0.860355","0.879714","0.847164","0.864202","2 out of 10","5 out of 9","5 out of 10","0.923253","0.938664","0.919412","0.908518","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.900346","0.892347","4 out of 10","0 out of 9","4 out of 10","0.836122","0.870506","0.817473","0.859864","7 out of 10","7 out of 9","7 out of 10","0.031157","0.022418","0.028471","0.025791","6 out of 10","4 out of 9","6 out of 10"
"2021","440007",UNITY MEDICAL CENTER,"481 INTERSTATE DRIVE",MANCHESTER,TN,"37355",Coffee,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.930142","0.924004","1 out of 10","0 out of 9","1 out of 10","0.883803","0.906144","0.895194","0.887219","2 out of 10","0 out of 9","2 out of 10","0.836122","0.870506","0.863534","0.863018","8 out of 10","0 out of 9","8 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","440009",CUMBERLAND MEDICAL CENTER,"421 S MAIN ST",CROSSVILLE,TN,"38555",Cumberland,"0.860355","0.879714","0.850320","0.867583","4 out of 10","5 out of 9","5 out of 10","0.923253","0.938664","0.922155","0.914386","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.878687","0.875580","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.843849","0.840259","2 out of 10","0 out of 9","2 out of 10","0.031157","0.022418","0.035119","0.029969","2 out of 10","4 out of 9","4 out of 10"
"2021","440011",BLOUNT MEMORIAL HOSPITAL,"907 E LAMAR ALEXANDER PARKWAY",MARYVILLE,TN,"37804",Blount,"0.860355","0.879714","0.859001","0.870754","5 out of 10","5 out of 9","5 out of 10","0.923253","0.938664","0.917687","0.923756","1 out of 10","2 out of 9","2 out of 10","0.883803","0.906144","0.879340","0.891684","4 out of 10","4 out of 9","4 out of 10","0.836122","0.870506","0.826341","0.872101","10 out of 10","9 out of 9","10 out of 10","0.031157","0.022418","0.034854","0.043959","0 out of 10","0 out of 9","0 out of 10"
"2021","440012",BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD,BRISTOL,TN,"37620",Sullivan,"0.860355","0.879714","0.869537","0.875717","8 out of 10","6 out of 9","8 out of 10","0.923253","0.938664","0.927762","0.915488","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.858402","0.910493","10 out of 10","9 out of 9","10 out of 10","0.836122","0.870506","0.819632","0.829733","0 out of 10","1 out of 9","1 out of 10","0.031157","0.022418","0.029971","0.020645","10 out of 10","9 out of 9","10 out of 10"
"2021","440015",UNIVERSITY OF TN MEDICAL CENTER (THE),"1924 ALCOA HIGHWAY",KNOXVILLE,TN,"37920",Knox,"0.860355","0.879714","0.854629","0.853123","0 out of 10","0 out of 9","0 out of 10","0.923253","0.938664","0.913414","0.926335","2 out of 10","5 out of 9","5 out of 10","0.883803","0.906144","0.881097","0.898562","6 out of 10","6 out of 9","6 out of 10","0.836122","0.870506","0.837428","0.841437","2 out of 10","1 out of 9","2 out of 10","0.031157","0.022418","0.030493","0.022809","9 out of 10","9 out of 9","9 out of 10"
"2021","440017",HOLSTON VALLEY MEDICAL CENTER,"130 WEST RAVINE ROAD",KINGSPORT,TN,"37662",Sullivan,"0.860355","0.879714","0.860940","0.873096","6 out of 10","6 out of 9","6 out of 10","0.923253","0.938664","0.920667","0.906903","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.885972","0.903361","8 out of 10","8 out of 9","8 out of 10","0.836122","0.870506","0.813777","0.836465","1 out of 10","3 out of 9","3 out of 10","0.031157","0.022418","0.038899","0.022640","9 out of 10","9 out of 9","9 out of 10"
"2021","440018",SYCAMORE SHOALS HOSPITAL,"1501 WEST ELK AVENUE",ELIZABETHTON,TN,"37643",Carter,"0.860355","0.879714","0.859992","0.867414","4 out of 10","3 out of 9","4 out of 10","0.923253","0.938664","0.931329","0.913750","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.888349","0.882940","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.849237","0.854402","5 out of 10","2 out of 9","5 out of 10","0.031157","0.022418","0.044687","0.024513","7 out of 10","9 out of 9","9 out of 10"
"2021","440020",SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,"1265 E COLLEGE ST",PULASKI,TN,"38478",Giles,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.931955","0.909842","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.888334","0.875857","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.854658","0.859991","7 out of 10","3 out of 9","7 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","440030",MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,"908 W 4TH NORTH ST",MORRISTOWN,TN,"37814",Hamblen,"0.860355","0.879714","0.841184","0.887832","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.922420","0.904414","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.859666","0.875548","0 out of 10","3 out of 9","3 out of 10","0.836122","0.870506","0.814753","0.809030","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.045940","0.038424","0 out of 10","3 out of 9","3 out of 10"
"2021","440031",ROANE MEDICAL CENTER,"8045 ROANE MEDICAL CENTER DRIVE",HARRIMAN,TN,"37748",Roane,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.934731","0.918101","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.880086","0.886916","2 out of 10","2 out of 9","2 out of 10","0.836122","0.870506","0.823001","0.828261","0 out of 10","1 out of 9","1 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","440032",HAWKINS COUNTY MEMORIAL HOSPITAL,"851 LOCUST STREET",ROGERSVILLE,TN,"37857",Hawkins,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.930053","0.908571","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.884589","0.870664","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.870067","0.856768","6 out of 10","0 out of 9","6 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","440033",TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,"923 EAST CENTRAL AVENUE",LA FOLLETTE,TN,"37766",Campbell,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.914789","0.902536","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.884478","0.899819","7 out of 10","7 out of 9","7 out of 10","0.836122","0.870506","0.788523","0.839200","1 out of 10","6 out of 9","6 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","440034",METHODIST MEDICAL CENTER OF OAK RIDGE,"990 OAK RIDGE TURNPIKE BOX 529",OAK RIDGE,TN,"37830",Anderson,"0.860355","0.879714","0.859093","0.874676","7 out of 10","7 out of 9","7 out of 10","0.923253","0.938664","0.907398","0.890533","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.860532","0.887768","2 out of 10","5 out of 9","5 out of 10","0.836122","0.870506","0.819412","0.844998","3 out of 10","5 out of 9","5 out of 10","0.031157","0.022418","0.024920","0.026695","5 out of 10","0 out of 9","5 out of 10"
"2021","440035",TENNOVA HEALTHCARE-CLARKSVILLE,"651 DUNLOP LANE",CLARKSVILLE,TN,"37040",Montgomery,"0.860355","0.879714","0.840305","0.874660","7 out of 10","8 out of 9","8 out of 10","0.923253","0.938664","0.899348","0.895169","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.818766","0.890903","3 out of 10","8 out of 9","8 out of 10","0.836122","0.870506","0.785473","0.818170","0 out of 10","3 out of 9","3 out of 10","0.031157","0.022418","0.037447","0.023876","8 out of 10","9 out of 9","9 out of 10"
"2021","440039",VANDERBILT UNIVERSITY MEDICAL CENTER,"1211 MEDICAL CENTER DRIVE",NASHVILLE,TN,"37232",Davidson,"0.860355","0.879714","0.869901","0.886408","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.920523","0.923826","1 out of 10","1 out of 9","1 out of 10","0.883803","0.906144","0.883717","0.892066","4 out of 10","3 out of 9","4 out of 10","0.836122","0.870506","0.851504","0.843021","2 out of 10","0 out of 9","2 out of 10","0.031157","0.022418","0.024920","0.021922","10 out of 10","9 out of 9","10 out of 10"
